time/fps,time/total_timesteps,time/episodes,train/learning_rate,train/critic_loss,time/time_elapsed,rollout/success_rate,train/actor_loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
105,23609,5200,0.001,0.0003839632117887959,222,1.0,0.0706963986158371,23542,-0.37153170999999996,3.81
105,23646,5210,0.001,0.0004784580960404128,223,1.0,0.09067008644342422,23575,-0.36273435000000004,3.74
105,23672,5220,0.001,0.0011894882773049176,223,1.0,0.11681175231933594,23606,-0.33339473000000014,3.54
105,23708,5230,0.001,0.0008057694191977914,223,1.0,0.10371936485171318,23642,-0.3386032300000001,3.55
105,23743,5240,0.001,0.0006719900178723037,224,1.0,0.09287329018115997,23677,-0.34271500000000005,3.57
105,23784,5250,0.001,0.00044977608740737196,224,1.0,0.10938790626823902,23716,-0.34466364,3.57
105,23813,5260,0.001,0.00045131100341677666,225,1.0,0.09297626465559006,23746,-0.31035372,3.34
105,23843,5270,0.001,0.000598767917836085,225,1.0,0.0847662165760994,23775,-0.30776955000000006,3.33
105,23883,5280,0.001,0.0004709664499387145,225,1.0,0.11115426570177078,23817,-0.31299640000000006,3.34
105,23918,5290,0.001,0.0004928494454361498,226,1.0,0.0674881711602211,23851,-0.31413053,3.37
105,23958,5300,0.001,0.0004361165823259701,226,1.0,0.0937998096148173,23888,-0.33206441999999997,3.49
105,24002,5310,0.001,0.0007649365812540055,226,1.0,0.11817947526772817,23934,-0.33738142,3.56
105,24043,5320,0.001,0.0006563719362020493,227,1.0,0.0765908807516098,23977,-0.35879199000000006,3.71
105,24075,5330,0.001,0.0004322586755733937,227,1.0,0.13736660778522491,24008,-0.34843536999999997,3.67
105,24104,5340,0.001,0.000667701315251179,227,1.0,0.10087013244628906,24037,-0.33944385999999993,3.61
105,24138,5350,0.001,0.0004632745331036858,228,1.0,0.09169711172580719,24069,-0.32689950999999995,3.54
105,24174,5360,0.001,0.000264971808064729,228,1.0,0.08815578371286392,24109,-0.3380959499999999,3.61
105,24208,5370,0.001,0.0004887488321401179,228,1.0,0.09627795964479446,24142,-0.34496358999999993,3.65
105,24243,5380,0.001,0.0004941392689943314,229,1.0,0.09877665340900421,24176,-0.33828557000000004,3.6
105,24272,5390,0.001,0.0007979993242770433,229,1.0,0.09176875650882721,24207,-0.33256862,3.54
105,24305,5400,0.001,0.0006496188580058515,229,1.0,0.10868936032056808,24235,-0.31852281,3.47
105,24335,5410,0.001,0.0005171618540771306,229,1.0,0.0910385400056839,24269,-0.30004396000000005,3.33
105,24374,5420,0.001,0.0006827807852200099,230,1.0,0.10300891660153866,24304,-0.2941972,3.31
105,24405,5430,0.001,0.0004693787486758083,230,1.0,0.1284981667995453,24339,-0.29627531,3.3
105,24444,5440,0.001,0.0004126401957667743,230,1.0,0.09228472411632538,24377,-0.31185824000000006,3.4
105,24474,5450,0.001,0.00037120419437997043,231,1.0,0.09041822950045268,24409,-0.30698595,3.36
105,24503,5460,0.001,0.001582098106155172,231,1.0,0.1592952162027359,24435,-0.29538961,3.29
105,24543,5470,0.001,0.0004349054506747052,231,1.0,0.08095640689134598,24477,-0.3064241,3.35
105,24573,5480,0.001,0.0004369734670035541,232,1.0,0.08183655887842178,24505,-0.2960948,3.3
105,24601,5490,0.001,0.0010293476516380906,232,1.0,0.09294174611568451,24535,-0.29355638999999994,3.29
105,24634,5500,0.001,0.0007356898859143257,232,1.0,0.10306112468242645,24563,-0.29583863,3.29
105,24676,5510,0.001,0.0006226461846381426,233,1.0,0.12002278119325638,24604,-0.31724192,3.41
105,24712,5520,0.001,0.0004575010680127889,233,1.0,0.08434877544641495,24646,-0.31661516,3.38
105,24750,5530,0.001,0.0005771385816236337,233,1.0,0.10551767796278,24682,-0.32498489999999997,3.45
105,24788,5540,0.001,0.00048448345374449024,234,1.0,0.11464001797139645,24722,-0.32292514000000005,3.44
105,24826,5550,0.001,0.0005374246393330395,234,1.0,0.10639186576008797,24760,-0.33615606,3.52
105,24854,5560,0.001,0.0003934441483579576,234,1.0,0.11338678002357483,24787,-0.33560651999999996,3.51
105,24885,5570,0.001,0.0004930513678118587,235,1.0,0.11086229979991913,24815,-0.31905497,3.42
105,24920,5580,0.001,0.00039176973223220557,235,1.0,0.0880349650979042,24851,-0.32481037999999995,3.47
105,24948,5590,0.001,0.0003942017676308751,235,1.0,0.11733308434486389,24881,-0.32190377,3.47
105,24978,5600,0.001,0.0004236312961438671,236,1.0,0.10720422863960266,24910,-0.31901141,3.44
105,25014,5610,0.001,0.0003942263186521207,236,1.0,0.09569041679302852,24947,-0.30842215,3.38
105,25052,5620,0.001,0.0005348785925889388,236,1.0,0.09717511137326558,24986,-0.31059073000000004,3.4
105,25087,5630,0.001,0.0005578358977800235,237,1.0,0.13888238370418549,25019,-0.3054561,3.37
105,25117,5640,0.001,0.00039284352290754515,237,1.0,0.11541315168142319,25049,-0.29345183,3.29
105,25143,5650,0.001,0.00034639419754967093,237,1.0,0.11045878132184346,25077,-0.27909970000000006,3.17
105,25176,5660,0.001,0.0008771941647864878,237,1.0,0.07717976719141006,25108,-0.28453443000000006,3.22
105,25214,5670,0.001,0.0007859985538137456,238,1.0,0.11032108590006828,25148,-0.29484066999999997,3.29
105,25248,5680,0.001,0.00043240346712991595,238,1.0,0.11693891137838364,25181,-0.29431281,3.28
105,25294,5690,0.001,0.0006247187848202884,239,1.0,0.10569746792316437,25228,-0.32041732,3.46
105,25330,5700,0.001,0.0003518939920468256,239,1.0,0.09311214089393616,25263,-0.32577923,3.52
105,25363,5710,0.001,0.000584976893151179,239,1.0,0.08772244304418564,25294,-0.32225381,3.49
105,25394,5720,0.001,0.00048204024399941164,239,1.0,0.11322351545095444,25328,-0.31240371,3.42
105,25419,5730,0.001,0.0008541619948421916,240,1.0,0.10761870071291924,25352,-0.30060781999999997,3.32
105,25459,5740,0.001,0.0003723791742231697,240,1.0,0.08225598558783531,25387,-0.3174256,3.42
105,25490,5750,0.001,0.0004069536807946861,240,1.0,0.07720249891281128,25424,-0.3219743199999999,3.47
105,25525,5760,0.001,0.00052158129401505,241,1.0,0.12691617384552956,25459,-0.32305712999999997,3.49
105,25549,5770,0.001,0.0005827500717714429,241,1.0,0.0947364792227745,25483,-0.30515693,3.35
105,25579,5780,0.001,0.0004669343082544704,241,1.0,0.10538293421268463,25511,-0.29971386,3.31
105,25625,5790,0.001,0.0005480409100917834,242,1.0,0.09922944506009419,25555,-0.30085785,3.31
105,25652,5800,0.001,0.0002059085963992402,242,1.0,0.08802881836891174,25586,-0.29015704,3.22
105,25683,5810,0.001,0.0006248143326956779,242,1.0,0.15647879242897034,25614,-0.28464126,3.2
105,25716,5820,0.001,0.00039573615816022666,243,1.0,0.10979129870732625,25645,-0.28631070000000003,3.22
105,25745,5830,0.001,0.00035541719989851117,243,1.0,0.08298513293266296,25679,-0.29311728000000004,3.26
105,25776,5840,0.001,0.0004223052237648517,243,1.0,0.07805769145488739,25710,-0.28020765000000003,3.17
105,25812,5850,0.001,0.00035264293546788394,244,1.0,0.0868755578994751,25743,-0.28639789,3.22
105,25848,5860,0.001,0.00036683229457897443,244,1.0,0.08444448187947273,25782,-0.29194263000000004,3.23
105,25881,5870,0.001,0.0005944027252553497,244,1.0,0.10967707075178623,25814,-0.30479446000000004,3.32
105,25919,5880,0.001,0.0005061630550439336,245,1.0,0.09432223687569301,25853,-0.31473154000000003,3.4
105,25951,5890,0.001,0.0005305186350597069,245,1.0,0.08957063406705856,25885,-0.29373309999999997,3.26
105,25993,5900,0.001,0.0003890298636785398,245,1.0,0.12451274693012238,25923,-0.31757644,3.41
105,26029,5910,0.001,0.0004267598269507289,246,1.0,0.09996248036623001,25963,-0.3276366500000001,3.46
105,26059,5920,0.001,0.00041066453559324145,246,1.0,0.10024435073137283,25991,-0.32659226,3.43
105,26093,5930,0.001,0.00032350351102650166,246,1.0,0.11408061534166336,26025,-0.33025216999999996,3.48
105,26122,5940,0.001,0.00047696025770468015,247,1.0,0.11136514693498611,26050,-0.32772898,3.46
105,26154,5950,0.001,0.00035860151789772016,247,1.0,0.10373437032103539,26084,-0.32350118,3.42
105,26187,5960,0.001,0.00041829986148513856,247,1.0,0.12286694720387459,26121,-0.31835961,3.39
105,26227,5970,0.001,0.0002684734354261309,248,1.0,0.0823679119348526,26160,-0.33109206,3.46
105,26273,5980,0.001,0.0005956176173640415,248,1.0,0.09283430129289627,26204,-0.34469096,3.54
105,26309,5990,0.001,0.00040070053849679727,248,1.0,0.10680674016475677,26241,-0.35368545999999995,3.58
105,26348,6000,0.001,0.0005279060763617357,249,1.0,0.08405517041683197,26283,-0.34298166,3.55
105,26388,6010,0.001,0.0005568218512053136,249,1.0,0.09647683426737785,26320,-0.3444966999999999,3.59
105,26425,6020,0.001,0.0011597781170470018,250,1.0,0.13954955339431763,26359,-0.35471906,3.66
105,26462,6030,0.001,0.0007091760053299367,250,1.0,0.11024299263954163,26395,-0.35692263999999996,3.69
105,26501,6040,0.001,0.00037473664997378364,250,1.0,0.0919826552271843,26433,-0.36806799000000007,3.79
105,26533,6050,0.001,0.0004187488617996375,251,1.0,0.11469431966543198,26463,-0.36667559999999993,3.79
105,26561,6060,0.001,0.00030453692306764424,251,1.0,0.08407200872898102,26495,-0.35950329000000003,3.74
105,26601,6070,0.001,0.0003664451651275158,251,1.0,0.10048917308449745,26534,-0.35584648,3.74
105,26635,6080,0.001,0.0008218827075324953,252,1.0,0.10207505772511165,26568,-0.3393192200000001,3.62
105,26669,6090,0.001,0.000598703923363549,252,1.0,0.09849359343449275,26603,-0.33240582999999996,3.6
105,26701,6100,0.001,0.0003264720435254276,252,1.0,0.11335663497447968,26635,-0.32573532000000005,3.53
105,26732,6110,0.001,0.000369306311768014,253,1.0,0.09589064866304398,26666,-0.31435115,3.44
105,26766,6120,0.001,0.0004369077578303404,253,1.0,0.08528542146086693,26698,-0.3058706,3.41
105,26794,6130,0.001,0.0006184603553265333,253,1.0,0.10523595288395882,26728,-0.29519413,3.32
105,26842,6140,0.001,0.0004501715156948194,254,1.0,0.09902770817279816,26774,-0.30808289,3.41
105,26875,6150,0.001,0.0006323136840364896,255,1.0,0.11639077588915825,26809,-0.30982009,3.42
105,26902,6160,0.001,0.00045161755406297743,255,1.0,0.08265776187181473,26836,-0.30941495,3.41
105,26947,6170,0.001,0.0004481967819932227,255,1.0,0.1200682024161021,26876,-0.31661852,3.46
105,26982,6180,0.001,0.00044702572631649673,256,1.0,0.10173709690570831,26912,-0.31694862999999995,3.47
105,27015,6190,0.001,0.0005253178048102806,256,1.0,0.07642056047916412,26949,-0.3197797,3.46
105,27046,6200,0.001,0.0003656324988696724,256,1.0,0.08425826579332352,26980,-0.3220733700000001,3.45
105,27092,6210,0.001,0.00045497037353925407,257,1.0,0.10152476529280345,27024,-0.3441658499999999,3.6
105,27134,6220,0.001,0.000447965447425044,257,1.0,0.0810903012752533,27067,-0.35595213000000003,3.68
105,27175,6230,0.001,0.0004477922338992357,257,1.0,0.10874850302934647,27108,-0.37332872,3.81
105,27205,6240,0.001,0.000944467280836155,258,1.0,0.10936734452843666,27138,-0.34987298,3.63
105,27240,6250,0.001,0.0013394658647788067,258,1.0,0.09188192089398702,27173,-0.35392433999999995,3.65
105,27267,6260,0.001,0.0004045923512118558,258,1.0,0.13488437235355377,27201,-0.35200328,3.65
105,27307,6270,0.001,0.0003686307754833251,259,1.0,0.07683289796113968,27240,-0.3436402400000001,3.6
105,27341,6280,0.001,0.0005377435203020772,259,1.0,0.12487910687923431,27275,-0.34589079,3.59
105,27364,6290,0.001,0.0005734588485211134,259,1.0,0.11617287993431091,27297,-0.3315981100000001,3.49
105,27401,6300,0.001,0.0005788104463135824,260,1.0,0.09362677857279778,27335,-0.33471251,3.55
105,27439,6310,0.001,0.00031410640804097056,260,1.0,0.08719523251056671,27373,-0.32770077999999997,3.47
105,27476,6320,0.001,0.00039912253851071,260,1.0,0.09401659667491913,27410,-0.32443743999999997,3.42
105,27508,6330,0.001,0.0004743652243632823,261,1.0,0.12350025027990341,27441,-0.31294762000000004,3.33
105,27544,6340,0.001,0.0002962834987556562,261,1.0,0.06422499567270279,27477,-0.32259007000000006,3.39
105,27580,6350,0.001,0.0005268098223799219,261,1.0,0.10045352453986804,27514,-0.32238789000000007,3.4
105,27620,6360,0.001,0.0005067790916655213,262,1.0,0.11330792680382729,27553,-0.34048734,3.53
105,27653,6370,0.001,0.0004712145503920813,262,1.0,0.13246113061904907,27587,-0.33126886999999994,3.46
105,27700,6380,0.001,0.0004551925279277687,263,1.0,0.08892688651879628,27634,-0.34272139999999995,3.59
105,27748,6390,0.001,0.0003582168646971695,263,1.0,0.09849401377141476,27682,-0.37778810999999995,3.84
105,27788,6400,0.001,0.0007730934594292194,264,1.0,0.09359592199325562,27717,-0.3826645300000001,3.87
105,27826,6410,0.001,0.0005208583897911012,264,1.0,0.1187191903591156,27757,-0.38207963,3.87
105,27855,6420,0.001,0.0002506631353753619,264,1.0,0.07298135757446289,27789,-0.36699982000000003,3.79
105,27886,6430,0.001,0.0004361051178420894,265,1.0,0.11069921776652336,27819,-0.36365456000000007,3.78
105,27921,6440,0.001,0.0005256994772935286,265,1.0,0.09898336976766586,27853,-0.35862569,3.77
105,27962,6450,0.001,0.0005001536337658763,266,1.0,0.09136538207530975,27896,-0.36323658999999997,3.82
105,27995,6460,0.001,0.0005987136973999441,266,1.0,0.14394722878932953,27926,-0.35921125000000004,3.75
105,28034,6470,0.001,0.00039832757708306116,266,1.0,0.12212485820055008,27965,-0.36663062000000013,3.81
105,28077,6480,0.001,0.0006023417925462126,267,1.0,0.09233562399943669,28010,-0.36500255000000004,3.77
105,28103,6490,0.001,0.00022734697752942642,267,1.0,0.07594126462936401,28036,-0.33331781,3.55
105,28138,6500,0.001,0.0005073786208716532,267,1.0,0.1399451047182083,28067,-0.32669819000000005,3.5
105,28178,6510,0.001,0.0002740041818469763,268,1.0,0.08591537177562714,28110,-0.32548367,3.52
105,28206,6520,0.001,0.0004708299335713188,268,1.0,0.10299554839730263,28140,-0.32475091000000006,3.51
105,28236,6530,0.001,0.00034712439810391515,268,1.0,0.085901640355587,28166,-0.32413062,3.5
104,28261,6540,0.001,0.0005682409973815084,269,1.0,0.12342563271522522,28194,-0.31192343,3.4
104,28304,6550,0.001,0.000562675399123691,269,1.0,0.12694868072867393,28234,-0.31863044000000007,3.42
104,28340,6560,0.001,0.0004724051298884054,270,1.0,0.08935723453760147,28273,-0.31986127000000003,3.45
104,28365,6570,0.001,0.00038867362309247255,270,1.0,0.10202974081039429,28299,-0.29950683,3.31
104,28398,6580,0.001,0.0006072421092540026,270,1.0,0.08017754554748535,28332,-0.28756975,3.21
104,28428,6590,0.001,0.00025076905876630917,271,1.0,0.09192056208848953,28362,-0.29437546000000003,3.25
104,28461,6600,0.001,0.00037257890653563663,271,1.0,0.10449738055467606,28392,-0.29074197,3.23
104,28492,6610,0.001,0.0005446403520181775,271,1.0,0.10535576194524765,28422,-0.27940297000000003,3.14
104,28540,6620,0.001,0.00047948062794083465,272,1.0,0.13862244971096516,28472,-0.31318726,3.34
104,28569,6630,0.001,0.00024358430528081954,272,1.0,0.10176768898963928,28502,-0.31537194,3.33
104,28600,6640,0.001,0.0008185829113548001,272,1.0,0.1230131338040034,28533,-0.32397889,3.39
104,28631,6650,0.001,0.0005693821925281858,273,1.0,0.10708635797103246,28565,-0.30835890000000005,3.27
104,28664,6660,0.001,0.00033110257936641574,273,1.0,0.08716367185115814,28594,-0.30065271,3.24
104,28695,6670,0.001,0.0002495498047210276,274,1.0,0.063653364777565,28628,-0.31495618000000003,3.3
104,28724,6680,0.001,0.000569796422496438,274,1.0,0.09527469426393509,28656,-0.30892676,3.26
104,28752,6690,0.001,0.00035644875606521964,274,1.0,0.10242857784032822,28684,-0.30629915,3.24
104,28792,6700,0.001,0.00029179502962506376,275,1.0,0.10064872726798058,28723,-0.3149211,3.31
104,28832,6710,0.001,0.00034528414835222065,275,1.0,0.10640718415379524,28765,-0.32674749999999997,3.4
104,28864,6720,0.001,0.0007060884381644428,275,1.0,0.12212494760751724,28798,-0.29848221,3.24
104,28902,6730,0.001,0.0003767625935974398,276,1.0,0.085511880616347,28835,-0.31013809000000003,3.33
104,28933,6740,0.001,0.0005309163340522597,276,1.0,0.10271083563566208,28867,-0.31079709,3.33
104,28968,6750,0.001,0.000592668067838531,276,1.0,0.09205466881394386,28899,-0.30931357000000004,3.37
104,29008,6760,0.001,0.000586139348646005,277,1.0,0.11269521713256836,28939,-0.31907230999999997,3.44
104,29037,6770,0.001,0.0003652928474669655,277,1.0,0.09096727892756462,28970,-0.31682797000000007,3.42
104,29070,6780,0.001,0.0004581954757062097,277,1.0,0.09641518071293831,29004,-0.32052679000000006,3.46
104,29104,6790,0.001,0.00028427627694327384,278,1.0,0.07759980112314224,29036,-0.32842105999999993,3.52
104,29140,6800,0.001,0.00047597991942893714,278,1.0,0.08518505096435547,29071,-0.32672284000000007,3.48
104,29172,6810,0.001,0.0005879654272575863,278,1.0,0.11117357760667801,29104,-0.31936344999999994,3.4
104,29203,6820,0.001,0.00041632801488352317,279,1.0,0.09122640267014503,29136,-0.32108428000000006,3.39
104,29238,6830,0.001,0.0002918506070272997,279,1.0,0.09036361426115036,29170,-0.31895646,3.36
104,29264,6840,0.001,0.0003742313041584566,279,1.0,0.09991180648406346,29198,-0.30916785999999996,3.31
104,29298,6850,0.001,0.0006463840836659074,280,1.0,0.11803540587425232,29228,-0.3120344500000001,3.3
104,29330,6860,0.001,0.0002614980185171589,280,1.0,0.07790728658437729,29265,-0.30173899000000004,3.22
104,29366,6870,0.001,0.0003886184955869491,280,1.0,0.10375738143920898,29299,-0.30594345,3.29
104,29400,6880,0.001,0.0007340025797020644,281,1.0,0.10845660790801048,29335,-0.3084522,3.3
104,29429,6890,0.001,0.00030220246602160233,281,1.0,0.0967305526137352,29363,-0.29960939000000003,3.25
104,29458,6900,0.001,0.00019485276425257325,281,1.0,0.09104979783296585,29391,-0.28804922,3.18
104,29488,6910,0.001,0.0002703703212318942,282,1.0,0.07974559813737869,29422,-0.28066402999999995,3.16
104,29519,6920,0.001,0.00028345878672553226,282,1.0,0.09988421946763992,29452,-0.27771895,3.16
104,29548,6930,0.001,0.00034594506141729655,282,1.0,0.09876561164855957,29482,-0.2667717,3.1
104,29577,6940,0.001,0.00032908047433011234,283,1.0,0.07277901470661163,29510,-0.27324668,3.13
104,29615,6950,0.001,0.0002842717124925305,283,1.0,0.09102551639080048,29548,-0.28108751,3.17
104,29650,6960,0.001,0.00030610771500505507,283,1.0,0.09537776187062263,29583,-0.2824936,3.2
104,29689,6970,0.001,0.00029883442039135844,284,1.0,0.08318161716063817,29619,-0.28829658,3.23
104,29728,6980,0.001,0.0003591651766328141,284,1.0,0.09496521949768066,29661,-0.29559325000000003,3.28
104,29763,6990,0.001,0.00024104943440761417,285,1.0,0.09218514710664749,29697,-0.30284355,3.34
104,29803,7000,0.001,0.0005476189447411647,285,1.0,0.09752029553055763,29732,-0.3189419,3.45
104,29838,7010,0.001,0.00033519751741550863,285,1.0,0.10325225442647934,29767,-0.3272634,3.5
104,29862,7020,0.001,0.00036312690159926814,286,1.0,0.10081878677010536,29796,-0.31858042999999997,3.43
104,29891,7030,0.001,0.0002497153400327079,286,1.0,0.07379849255084991,29824,-0.31878628000000003,3.43
104,29922,7040,0.001,0.0003596827300498262,286,1.0,0.09167415648698807,29854,-0.32084684,3.45
104,29963,7050,0.001,0.0003863718981544177,287,1.0,0.09890558322270711,29892,-0.32117360000000006,3.48
104,29997,7060,0.001,0.0005179599509574472,287,1.0,0.1002791424592336,29928,-0.3221895000000001,3.47
104,30035,7070,0.001,0.00031288435275200754,287,1.0,0.12292979657649994,29969,-0.3232251000000001,3.46
104,30058,7080,0.001,0.0006122471240814775,288,1.0,0.1240888461470604,29992,-0.30111000000000004,3.3
104,30086,7090,0.001,0.00039917484536999837,288,1.0,0.09694638103246689,30019,-0.29134002000000003,3.23
104,30131,7100,0.001,0.00037434038822539153,288,1.0,0.09020427862803142,30066,-0.29668868000000004,3.28
104,30155,7110,0.001,0.0004099930132118364,289,1.0,0.08271077275276184,30089,-0.28246244,3.17
104,30185,7120,0.001,0.0005695252912119031,289,1.0,0.12244392186403275,30118,-0.2903089300000001,3.23
104,30215,7130,0.001,0.0005076317465864122,289,1.0,0.12068255990743637,30149,-0.29233195,3.24
104,30243,7140,0.001,0.00033267792605329305,289,1.0,0.13172051310539246,30176,-0.28867365000000006,3.21
104,30273,7150,0.001,0.00043082037882413715,290,1.0,0.09536749497056007,30207,-0.27460019999999996,3.1
104,30306,7160,0.001,0.0003715209507693847,290,1.0,0.08392119035124779,30238,-0.27304983,3.09
104,30337,7170,0.001,0.0005975992195696259,290,1.0,0.11406422903140385,30271,-0.26310438999999997,3.02
104,30374,7180,0.001,0.0004893020862558236,291,1.0,0.0887991338968277,30308,-0.28200081,3.16
104,30418,7190,0.001,0.00040910618346450586,291,1.0,0.08307047933340073,30351,-0.30226854000000003,3.32
104,30449,7200,0.001,0.0004597699153237045,291,1.0,0.11562200635671616,30379,-0.28275561,3.18
104,30490,7210,0.001,0.0003068008809350431,292,1.0,0.11649058014154434,30422,-0.30861177000000006,3.35
104,30521,7220,0.001,0.0002490475890226662,292,1.0,0.07873466610908508,30454,-0.31002879000000005,3.36
104,30556,7230,0.001,0.0004669250465667574,292,1.0,0.09754902310669422,30487,-0.31626237,3.41
104,30594,7240,0.001,0.0003532582444937101,293,1.0,0.09885840614636739,30529,-0.32951347,3.51
104,30621,7250,0.001,0.0005916794470977038,293,1.0,0.1386413723230362,30555,-0.3272099,3.48
104,30653,7260,0.001,0.00025907809322234243,293,1.0,0.06614205986261368,30588,-0.32939941000000006,3.47
104,30687,7270,0.001,0.0003239554595590259,294,1.0,0.08138303831219673,30620,-0.33082971,3.5
104,30720,7280,0.001,0.0006342697815853171,294,1.0,0.09432601928710938,30654,-0.32373972,3.46
104,30746,7290,0.001,0.0004832615377381444,294,1.0,0.10171566903591156,30680,-0.30191698,3.28
104,30779,7300,0.001,0.000560081073975501,295,1.0,0.07013210530082385,30712,-0.30408251,3.3
104,30811,7310,0.001,0.0005063495967381945,295,1.0,0.12002885341644287,30745,-0.28930337999999994,3.21
104,30848,7320,0.001,0.00026334833819419146,295,1.0,0.06660573929548264,30780,-0.29536732999999993,3.27
104,30876,7330,0.001,0.0004652932208652298,296,1.0,0.11153791099786758,30809,-0.28673808,3.2
104,30910,7340,0.001,0.0006354748620651662,296,1.0,0.10976782813668251,30843,-0.28338965,3.16
104,30950,7350,0.001,0.0004772557003889233,296,1.0,0.0937519371509552,30884,-0.29691717,3.29
104,30989,7360,0.001,0.000518001863383688,297,1.0,0.06159433349967003,30923,-0.29809924,3.36
104,31027,7370,0.001,0.0003898020659107715,297,1.0,0.1129540354013443,30958,-0.30420861,3.4
104,31062,7380,0.001,0.00025144720954510075,298,1.0,0.09652820229530334,30995,-0.30752943999999993,3.42
104,31097,7390,0.001,0.00038622661668341607,298,1.0,0.09856542199850082,31032,-0.32187005,3.51
104,31124,7400,0.001,0.0003419810770234714,298,1.0,0.09801032766699791,31058,-0.31451996,3.45
104,31161,7410,0.001,0.00027582051370700356,299,1.0,0.0794786736369133,31096,-0.32241156,3.5
104,31193,7420,0.001,0.0007631971578424176,299,1.0,0.10759053751826286,31126,-0.3191584,3.45
104,31228,7430,0.001,0.0004120168523513712,299,1.0,0.08726662397384644,31161,-0.32968131,3.52
104,31258,7440,0.001,0.00037148685078136623,300,1.0,0.08537982404232025,31191,-0.32224564,3.48
104,31295,7450,0.001,0.0006033820633698875,300,1.0,0.09793236603339513,31228,-0.32100458,3.45
104,31329,7460,0.001,0.00033253983322841424,300,1.0,0.12661363184452057,31259,-0.32224411,3.4
104,31355,7470,0.001,0.0007748772477498278,301,1.0,0.10950427502393723,31290,-0.30426063,3.28
103,31398,7480,0.001,0.00033107493072748184,301,1.0,0.09953095391392708,31333,-0.31479463,3.36
103,31432,7490,0.001,0.00037367118056863546,302,1.0,0.10576476901769638,31364,-0.30997061,3.35
103,31460,7500,0.001,0.0007419176690746099,302,1.0,0.12887659668922424,31393,-0.31148465999999997,3.36
103,31495,7510,0.001,0.0004982969500512505,302,1.0,0.0896618478000164,31428,-0.3057762600000001,3.34
103,31534,7520,0.001,0.00043517111043911427,303,1.0,0.1124606803059578,31464,-0.31169151999999994,3.41
103,31565,7530,0.001,0.001387038006214425,303,1.0,0.11050153523683548,31495,-0.30416426,3.37
103,31603,7540,0.001,0.0005709215474780649,304,1.0,0.11833454295992851,31537,-0.31945133000000003,3.45
103,31635,7550,0.001,0.0003237818236812018,304,1.0,0.0799693614244461,31570,-0.31161283000000006,3.4
103,31671,7560,0.001,0.0004357829117604221,304,1.0,0.09537368267774582,31605,-0.31275562,3.42
103,31708,7570,0.001,0.00031507158564636484,305,1.0,0.10187210142612457,31637,-0.32704188,3.53
103,31745,7580,0.001,0.0004606494156178087,305,1.0,0.09672706325848897,31678,-0.31724237999999993,3.47
103,31785,7590,0.001,0.0009171235045262923,305,1.0,0.1049574613571167,31716,-0.32773837,3.53
103,31823,7600,0.001,0.00024880927715760964,306,1.0,0.10555004328489304,31754,-0.34162862999999993,3.63
103,31855,7610,0.001,0.0004235386149957776,306,1.0,0.10540639609098434,31785,-0.3392776999999999,3.6
103,31886,7620,0.001,0.000532200800080318,306,1.0,0.08606677129864693,31819,-0.33038905999999996,3.52
103,31925,7630,0.001,0.00033239659387618303,307,1.0,0.09748690575361252,31858,-0.3425206,3.6
103,31950,7640,0.001,0.000508077529957518,307,1.0,0.10918693244457245,31884,-0.32064041000000004,3.47
103,31986,7650,0.001,0.0038217647961573675,307,1.0,0.11095538238684337,31915,-0.32647814,3.51
103,32027,7660,0.001,0.0006695672345813364,308,1.0,0.09476327647765477,31958,-0.3331088099999999,3.56
103,32059,7670,0.001,0.0003483056789264083,308,1.0,0.11621996760368347,31992,-0.32806064000000007,3.51
103,32099,7680,0.001,0.0003131029661744833,309,1.0,0.0803573951125145,32028,-0.3359739,3.54
103,32136,7690,0.001,0.00035875999795583385,309,1.0,0.1062525858481725,32070,-0.33179409,3.51
103,32167,7700,0.001,0.00037982978392392397,309,1.0,0.0867827758193016,32099,-0.32257164000000005,3.44
103,32204,7710,0.001,0.0003368540375959128,310,1.0,0.10255860537290573,32137,-0.32728872,3.49
103,32235,7720,0.001,0.00036621588930886773,310,1.0,0.10073941946029663,32168,-0.32679370999999996,3.49
103,32269,7730,0.001,0.0004861481429543346,310,1.0,0.09815651178359985,32200,-0.31760731,3.44
103,32305,7740,0.001,0.00031702597334515303,311,1.0,0.07650960981845856,32236,-0.33113782,3.55
103,32336,7750,0.001,0.0001963710310519673,311,1.0,0.08267106860876083,32270,-0.32633646000000005,3.5
103,32381,7760,0.001,0.0003999788702155153,311,1.0,0.10271446779370308,32314,-0.33204026,3.54
103,32405,7770,0.001,0.00029664578614756464,312,1.0,0.0915451670686404,32340,-0.32159923999999995,3.46
103,32446,7780,0.001,0.00024334516534249166,312,1.0,0.08142613619565964,32377,-0.31848239999999994,3.47
103,32474,7790,0.001,0.0005437554864329286,312,1.0,0.09644734859466553,32407,-0.30560709,3.38
103,32521,7800,0.001,0.0003101479869656032,313,1.0,0.08979294449090958,32453,-0.3269910699999999,3.54
103,32558,7810,0.001,0.00028075352505159873,314,1.0,0.0928477868437767,32491,-0.3288251,3.54
103,32596,7820,0.001,0.0003606272997179379,314,1.0,0.09603161364793777,32530,-0.33671714,3.61
103,32634,7830,0.001,0.00036389528395375237,314,1.0,0.09568027034401894,32564,-0.34407357999999993,3.65
103,32671,7840,0.001,0.0003333894783281721,315,1.0,0.09920632839202881,32602,-0.34442300000000003,3.66
